epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8628442287445068,1.6186116933822632,0.0005,0.8993707895278931,1.0478841066360474
1,0.9053512215614319,0.5096479058265686,0.0005,0.8997572660446167,0.583330512046814
2,0.9065492749214172,0.4333171248435974,0.0005,0.8976736664772034,0.5624852180480957
3,0.908062219619751,0.3987428545951843,0.0005,0.9015868902206421,0.4558814465999603
4,0.9094789624214172,0.37762731313705444,0.0005,0.899620532989502,0.47155797481536865
5,0.91021728515625,0.3637780249118805,0.0005,0.902294933795929,0.4308765232563019
6,0.9112107753753662,0.35179564356803894,0.0005,0.894959568977356,0.5019800066947937
7,0.9119442105293274,0.3428089916706085,0.0005,0.8914160132408142,0.5243517160415649
8,0.9125451445579529,0.33539167046546936,0.0005,0.9094873070716858,0.3587094247341156
9,0.9132183194160461,0.32809433341026306,0.0005,0.8962353467941284,0.48488399386405945
10,0.9139158129692078,0.3221665024757385,0.0005,0.9050453305244446,0.4045126438140869
11,0.9144935607910156,0.3168986439704895,0.0005,0.8920682072639465,0.5177624821662903
12,0.9150669574737549,0.31235867738723755,0.0005,0.8977817893028259,0.4744723439216614
13,0.9161296486854553,0.30504903197288513,0.0005,0.9090715646743774,0.3528558015823364
14,0.9165947437286377,0.3011361062526703,0.0005,0.9093052744865417,0.3465897738933563
15,0.9173069596290588,0.2965645492076874,0.0005,0.9092348217964172,0.3538997173309326
16,0.9181011319160461,0.291260689496994,0.0005,0.9111572504043579,0.3397568464279175
17,0.9191182851791382,0.2846599817276001,0.0005,0.9079275727272034,0.3692489266395569
18,0.9201478958129883,0.2788858711719513,0.0005,0.9057275652885437,0.3815435767173767
19,0.921059250831604,0.27297326922416687,0.0005,0.9016531705856323,0.4454624354839325
20,0.9220429062843323,0.2677422761917114,0.0005,0.8962116241455078,0.5042598843574524
21,0.922944188117981,0.26256850361824036,0.0005,0.9037492871284485,0.4270583689212799
22,0.9288731217384338,0.2380177080631256,0.00025,0.9050390720367432,0.40851452946662903
23,0.930290162563324,0.22993648052215576,0.00025,0.9052092432975769,0.40518704056739807
24,0.9311636686325073,0.2249322533607483,0.00025,0.893879771232605,0.5358022451400757
25,0.9320748448371887,0.21984834969043732,0.00025,0.9116859436035156,0.3852829337120056
26,0.9331693053245544,0.21428874135017395,0.00025,0.9029966592788696,0.45168304443359375
27,0.9381508231163025,0.19854848086833954,0.000125,0.9079087376594543,0.42472243309020996
28,0.9396567940711975,0.19186371564865112,0.000125,0.9097907543182373,0.42778098583221436
29,0.9401370882987976,0.18821202218532562,0.000125,0.9109584093093872,0.43945860862731934
30,0.9414870142936707,0.18352824449539185,0.000125,0.9105496406555176,0.45708662271499634
31,0.9424014687538147,0.17964892089366913,0.000125,0.9082749485969543,0.48221758008003235
32,0.9458872675895691,0.17105673253536224,6.25e-05,0.9119482636451721,0.46985626220703125
33,0.9469553828239441,0.16698987782001495,6.25e-05,0.9122231006622314,0.48049014806747437
