epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8612833023071289,1.7335479259490967,0.0005,0.9000383615493774,0.9931190609931946
1,0.9052162170410156,0.502681314945221,0.0005,0.896321177482605,0.6864225268363953
2,0.9065617918968201,0.4294446110725403,0.0005,0.9030189514160156,0.480538934469223
3,0.9082430601119995,0.3953646421432495,0.0005,0.894794225692749,0.5669267177581787
4,0.909363329410553,0.37614160776138306,0.0005,0.8927399516105652,0.5538038611412048
5,0.910412609577179,0.361566424369812,0.0005,0.8932470679283142,0.5422574281692505
6,0.9111394286155701,0.3509722650051117,0.0005,0.905872642993927,0.3958630859851837
7,0.9121850728988647,0.3407920300960541,0.0005,0.904858410358429,0.40840283036231995
8,0.9128139019012451,0.3331233859062195,0.0005,0.9036160707473755,0.42415347695350647
9,0.9136921167373657,0.3256346881389618,0.0005,0.8968212604522705,0.4839026629924774
10,0.9142419695854187,0.31972023844718933,0.0005,0.9021331071853638,0.4325580596923828
11,0.9149377346038818,0.31385019421577454,0.0005,0.9052727222442627,0.3894064426422119
12,0.9156928658485413,0.30829039216041565,0.0005,0.9007114768028259,0.44206249713897705
13,0.9163914322853088,0.3029769957065582,0.0005,0.9041190147399902,0.4030916392803192
14,0.917029857635498,0.29809263348579407,0.0005,0.8996735215187073,0.4398258626461029
15,0.9177370071411133,0.2934502065181732,0.0005,0.8956515192985535,0.4734417796134949
16,0.9188806414604187,0.28663891553878784,0.0005,0.8964090347290039,0.48881056904792786
17,0.9235088229179382,0.26588302850723267,0.00025,0.9102685451507568,0.3407687246799469
18,0.9252151846885681,0.2574171721935272,0.00025,0.9125655889511108,0.3349674344062805
19,0.9260813593864441,0.25227561593055725,0.00025,0.9072907567024231,0.3726150393486023
20,0.927032470703125,0.24647386372089386,0.00025,0.9056563973426819,0.3845694065093994
21,0.9286108613014221,0.2398194670677185,0.00025,0.9132882356643677,0.3500975966453552
22,0.9295057654380798,0.2346373349428177,0.00025,0.9001311659812927,0.4564139246940613
23,0.9301115870475769,0.23057663440704346,0.00025,0.9127594828605652,0.3674416244029999
