epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8617307543754578,1.6902586221694946,0.0005,0.8997844457626343,1.222944974899292
1,0.9052112102508545,0.5114131569862366,0.0005,0.89892578125,0.6139259338378906
2,0.9061548113822937,0.43984389305114746,0.0005,0.8992703557014465,0.5701756477355957
3,0.9071936011314392,0.40939953923225403,0.0005,0.8982715010643005,0.5325495600700378
4,0.9080950021743774,0.3919737935066223,0.0005,0.9033558964729309,0.4377746284008026
5,0.9087383151054382,0.3805893361568451,0.0005,0.9003857374191284,0.4701698422431946
6,0.9092492461204529,0.3718608021736145,0.0005,0.9030245542526245,0.42559242248535156
7,0.9097043871879578,0.36490240693092346,0.0005,0.8997544646263123,0.45353811979293823
8,0.9100965857505798,0.3602510690689087,0.0005,0.9040673971176147,0.4111626446247101
9,0.9104103446006775,0.35511839389801025,0.0005,0.9051150679588318,0.4104265570640564
10,0.9106912612915039,0.35182708501815796,0.0005,0.8944419622421265,0.5031366944313049
11,0.9111031889915466,0.34721627831459045,0.0005,0.9082038402557373,0.36780470609664917
12,0.9115867614746094,0.34248000383377075,0.0005,0.9053250551223755,0.3967656195163727
13,0.91192227602005,0.33936023712158203,0.0005,0.9076939225196838,0.3736268877983093
14,0.9125043749809265,0.33435171842575073,0.0005,0.9075934886932373,0.37397998571395874
15,0.9131112098693848,0.32955440878868103,0.0005,0.9074302315711975,0.37944039702415466
16,0.9138302206993103,0.3238169550895691,0.0005,0.9047788977622986,0.4085424840450287
17,0.9167463183403015,0.3044271767139435,0.00025,0.9064369201660156,0.38617557287216187
18,0.9179770946502686,0.2957158088684082,0.00025,0.9056403636932373,0.39897674322128296
19,0.9190099835395813,0.28947240114212036,0.00025,0.9009354114532471,0.44330689311027527
20,0.9202553033828735,0.2816547751426697,0.00025,0.9042550325393677,0.4156869649887085
21,0.9213929772377014,0.2751193344593048,0.00025,0.9034284353256226,0.4316784739494324
22,0.9244290590286255,0.25865721702575684,0.000125,0.9028864502906799,0.44345608353614807
23,0.9259901642799377,0.25056713819503784,0.000125,0.9022021293640137,0.4584532380104065
24,0.9272698163986206,0.24404536187648773,0.000125,0.9021463394165039,0.48203352093696594
25,0.9283909201622009,0.23866581916809082,0.000125,0.9017006158828735,0.4935832917690277
26,0.9294177293777466,0.2338523417711258,0.000125,0.901706874370575,0.5031782984733582
27,0.9319714307785034,0.2238347977399826,6.25e-05,0.900749146938324,0.5161115527153015
28,0.9332970976829529,0.21836255490779877,6.25e-05,0.9011858105659485,0.5328481197357178
29,0.9343389272689819,0.2141278237104416,6.25e-05,0.9006375670433044,0.5393570065498352
30,0.9354516863822937,0.21008184552192688,6.25e-05,0.9003996849060059,0.5542578101158142
31,0.9364166855812073,0.20635874569416046,6.25e-05,0.8997816443443298,0.5673947930335999
32,0.9380331039428711,0.20153705775737762,3.125e-05,0.9001945853233337,0.5705164074897766
33,0.9388152360916138,0.19899633526802063,3.125e-05,0.9000306725502014,0.5846125483512878
34,0.9396222829818726,0.19620895385742188,3.125e-05,0.9000690579414368,0.5848579406738281
35,0.9404181838035583,0.19377855956554413,3.125e-05,0.8999658226966858,0.593562126159668
36,0.941089391708374,0.19157376885414124,3.125e-05,0.899757981300354,0.6016179323196411
37,0.9417314529418945,0.18980854749679565,1.5625e-05,0.8998081684112549,0.6053926944732666
38,0.9422215223312378,0.18833240866661072,1.5625e-05,0.8999204635620117,0.6099380254745483
39,0.9427631497383118,0.1869058459997177,1.5625e-05,0.899695873260498,0.6166887283325195
40,0.9431626796722412,0.1856183111667633,1.5625e-05,0.8996372818946838,0.6208427548408508
41,0.9436765909194946,0.1842527985572815,1.5625e-05,0.899631679058075,0.6272124648094177
42,0.9436085820198059,0.18431560695171356,7.8125e-06,0.8996602892875671,0.6303915977478027
43,0.9438945651054382,0.18354523181915283,7.8125e-06,0.8996491432189941,0.6312161684036255
44,0.9442400336265564,0.18263040482997894,7.8125e-06,0.8996142745018005,0.6357203722000122
45,0.9444103837013245,0.18193073570728302,7.8125e-06,0.8995689153671265,0.6377074718475342
46,0.9447082281112671,0.1812361180782318,7.8125e-06,0.8995054364204407,0.6394477486610413
47,0.9444288611412048,0.18183596432209015,3.90625e-06,0.8995807766914368,0.6421394944190979
48,0.9445863366127014,0.18128183484077454,3.90625e-06,0.899547278881073,0.6432222723960876
49,0.9447624683380127,0.18086567521095276,3.90625e-06,0.8995221853256226,0.6465713977813721
50,0.944969117641449,0.18044133484363556,3.90625e-06,0.8994817137718201,0.6488788723945618
51,0.9450659155845642,0.18003875017166138,3.90625e-06,0.8995451927185059,0.644747793674469
52,0.94488126039505,0.1804870367050171,1.953125e-06,0.8995926380157471,0.6413920521736145
53,0.9449095129966736,0.18012847006320953,1.953125e-06,0.8995689153671265,0.6425579190254211
54,0.9451122879981995,0.1798335760831833,1.953125e-06,0.8995682001113892,0.6441810131072998
55,0.9452028274536133,0.17955605685710907,1.953125e-06,0.899547278881073,0.64507657289505
56,0.9452539086341858,0.17945098876953125,1.953125e-06,0.8995717167854309,0.6450015306472778
57,0.9452561736106873,0.179366797208786,1e-06,0.8995019793510437,0.6417781710624695
58,0.9452818036079407,0.17930586636066437,1e-06,0.8995040655136108,0.6424997448921204
59,0.9453705549240112,0.17907027900218964,1e-06,0.8995277881622314,0.6429834961891174
60,0.9453824162483215,0.17895007133483887,1e-06,0.8994970917701721,0.643316924571991
61,0.9454014301300049,0.1788806915283203,1e-06,0.8995131254196167,0.6434504985809326
62,0.9455330967903137,0.178617462515831,1e-06,0.8994831442832947,0.643385648727417
63,0.9455862641334534,0.1785544604063034,1e-06,0.8994907736778259,0.6438083648681641
64,0.9456286430358887,0.17843975126743317,1e-06,0.8995005488395691,0.6443631052970886
65,0.9456427693367004,0.17833037674427032,1e-06,0.8995082378387451,0.6446975469589233
66,0.9457205533981323,0.17821910977363586,1e-06,0.8994712829589844,0.6447808146476746
67,0.945740818977356,0.17802630364894867,1e-06,0.8994782567024231,0.6453611850738525
68,0.9458021521568298,0.17793942987918854,1e-06,0.8994489312171936,0.6459745764732361
69,0.9458222389221191,0.1778969168663025,1e-06,0.8994370698928833,0.6463213562965393
70,0.9458478689193726,0.17778971791267395,1e-06,0.8994426727294922,0.6463961005210876
71,0.9458672404289246,0.17768286168575287,1e-06,0.8994615077972412,0.6463820934295654
72,0.9459648728370667,0.1776004284620285,1e-06,0.8994635939598083,0.6469526886940002
73,0.9460501670837402,0.17743068933486938,1e-06,0.899462878704071,0.6472732424736023
74,0.9460583329200745,0.17732354998588562,1e-06,0.8994287252426147,0.6471017599105835
75,0.9461007118225098,0.17724306881427765,1e-06,0.8994231224060059,0.6478393077850342
76,0.9460698366165161,0.1772218644618988,1e-06,0.8994342684745789,0.6483602523803711
