epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.857947826385498,1.7274101972579956,0.0005,0.9000906944274902,0.9965662360191345
1,0.9045622944831848,0.5239067077636719,0.0005,0.8992055058479309,0.6067736148834229
2,0.9051942825317383,0.45652979612350464,0.0005,0.9012660384178162,0.49496790766716003
3,0.9056684374809265,0.43345755338668823,0.0005,0.9016469120979309,0.49148595333099365
4,0.9060461521148682,0.4224625825881958,0.0005,0.9013232588768005,0.47592368721961975
5,0.9063258767127991,0.41603994369506836,0.0005,0.8984333276748657,0.5229726433753967
6,0.906589686870575,0.41118884086608887,0.0005,0.9028983116149902,0.44804486632347107
7,0.90679532289505,0.4074167013168335,0.0005,0.9003745913505554,0.47749242186546326
8,0.9069473743438721,0.4046894907951355,0.0005,0.9037799835205078,0.4398462772369385
9,0.9071714282035828,0.4016629159450531,0.0005,0.8983991146087646,0.503799319267273
10,0.9073842167854309,0.3989301919937134,0.0005,0.9030189514160156,0.4403674006462097
11,0.9076558947563171,0.3960430324077606,0.0005,0.9048367738723755,0.4232388436794281
12,0.9078744053840637,0.3928334712982178,0.0005,0.9026785492897034,0.4464489817619324
13,0.908233642578125,0.3887385427951813,0.0005,0.903667688369751,0.4397352337837219
14,0.9086878895759583,0.38482579588890076,0.0005,0.9023988842964172,0.45060044527053833
15,0.9092448949813843,0.37876805663108826,0.0005,0.9006954431533813,0.46533215045928955
16,0.9099578261375427,0.3723163306713104,0.0005,0.901448130607605,0.4544563889503479
17,0.9123092293739319,0.3520585298538208,0.00025,0.901795506477356,0.44637414813041687
18,0.9137037992477417,0.34032484889030457,0.00025,0.8989174365997314,0.474945992231369
19,0.9149513244628906,0.33114099502563477,0.00025,0.897320032119751,0.4937452971935272
20,0.9162622094154358,0.32141491770744324,0.00025,0.8980510830879211,0.4960559010505676
21,0.9174806475639343,0.3120614290237427,0.00025,0.8946142792701721,0.5359317660331726
22,0.9202455282211304,0.294077068567276,0.000125,0.8961788415908813,0.5330017805099487
23,0.921959400177002,0.28344830870628357,0.000125,0.895111620426178,0.5684212446212769
24,0.9232404232025146,0.275392085313797,0.000125,0.893928587436676,0.5880151391029358
25,0.9245336651802063,0.26787781715393066,0.000125,0.8935149312019348,0.615666389465332
26,0.925963282585144,0.260480135679245,0.000125,0.8935748934745789,0.6298246383666992
27,0.9279044270515442,0.2514108419418335,6.25e-05,0.8932393789291382,0.6513940691947937
28,0.9295366406440735,0.24440912902355194,6.25e-05,0.8925341963768005,0.6743801236152649
29,0.9307498335838318,0.23905237019062042,6.25e-05,0.8924037218093872,0.6968003511428833
30,0.9319433569908142,0.2340085506439209,6.25e-05,0.8919531106948853,0.7117794752120972
31,0.933125376701355,0.2292432337999344,6.25e-05,0.8917027115821838,0.7328751087188721
32,0.9343655705451965,0.22516751289367676,3.125e-05,0.8915534615516663,0.7463970184326172
33,0.9353979229927063,0.2213412970304489,3.125e-05,0.8910232782363892,0.7601640224456787
34,0.9363663196563721,0.21809372305870056,3.125e-05,0.8911070227622986,0.7732322216033936
35,0.9373334646224976,0.21484625339508057,3.125e-05,0.8906779885292053,0.7840939164161682
36,0.9383209943771362,0.21168097853660583,3.125e-05,0.8906417489051819,0.7998939156532288
37,0.938514232635498,0.21081958711147308,1.5625e-05,0.8904499411582947,0.8039893507957458
38,0.9391230344772339,0.20894956588745117,1.5625e-05,0.8901318311691284,0.8109179735183716
39,0.9397192597389221,0.20714643597602844,1.5625e-05,0.8894914984703064,0.825158417224884
40,0.9403252005577087,0.20538391172885895,1.5625e-05,0.8899469971656799,0.827121913433075
41,0.9408416152000427,0.20370911061763763,1.5625e-05,0.8897774815559387,0.8356431126594543
42,0.940142810344696,0.20523443818092346,7.8125e-06,0.8889201879501343,0.8462348580360413
43,0.9404283165931702,0.20454923808574677,7.8125e-06,0.8888357877731323,0.8500491976737976
44,0.9405702352523804,0.2037961483001709,7.8125e-06,0.8890213370323181,0.8503934741020203
45,0.9407855868339539,0.20316697657108307,7.8125e-06,0.8889327645301819,0.8547276854515076
46,0.9410543441772461,0.2024812251329422,7.8125e-06,0.8889732360839844,0.8594403862953186
47,0.9397100210189819,0.2060081511735916,3.90625e-06,0.8892626762390137,0.8596268892288208
48,0.9395942091941833,0.2063160240650177,3.90625e-06,0.8892487287521362,0.8594646453857422
49,0.9396074414253235,0.20612479746341705,3.90625e-06,0.889415442943573,0.8586391806602478
50,0.9396445751190186,0.20577305555343628,3.90625e-06,0.8896065950393677,0.8597730994224548
51,0.9399110674858093,0.2050803303718567,3.90625e-06,0.8896247148513794,0.8615854382514954
52,0.9387766718864441,0.20841681957244873,1.953125e-06,0.8898786306381226,0.8603569865226746
53,0.9390806555747986,0.2073799967765808,1.953125e-06,0.8898674845695496,0.860148549079895
54,0.939228355884552,0.206918865442276,1.953125e-06,0.8898779153823853,0.8603340983390808
55,0.9393340349197388,0.20646347105503082,1.953125e-06,0.8898820877075195,0.8610615730285645
56,0.9394949674606323,0.20597431063652039,1.953125e-06,0.8898946642875671,0.8622219562530518
57,0.9391463994979858,0.20693564414978027,1e-06,0.8900781273841858,0.8619900941848755
58,0.9394304752349854,0.20623691380023956,1e-06,0.8900886178016663,0.8620036840438843
59,0.9395464062690735,0.20580428838729858,1e-06,0.8901220560073853,0.8624942302703857
60,0.9395887851715088,0.20554713904857635,1e-06,0.8901095390319824,0.8628585338592529
61,0.9396411180496216,0.20542199909687042,1e-06,0.8900843858718872,0.8637970685958862
62,0.9396740794181824,0.2052082121372223,1e-06,0.8900606632232666,0.864386260509491
63,0.9398562908172607,0.2049008160829544,1e-06,0.8900585770606995,0.8648698329925537
64,0.9398252367973328,0.2048317790031433,1e-06,0.8900202512741089,0.8651038408279419
65,0.939940333366394,0.20456562936306,1e-06,0.8900536894798279,0.8656595349311829
66,0.9400418400764465,0.20421679317951202,1e-06,0.8900864720344543,0.8667150735855103
67,0.940155565738678,0.20400501787662506,1e-06,0.8900725245475769,0.86737459897995
68,0.9402599930763245,0.20370082557201385,1e-06,0.8900467157363892,0.8680438995361328
69,0.9401983022689819,0.20363177359104156,1e-06,0.8900299668312073,0.8684647083282471
70,0.9403883814811707,0.20322464406490326,1e-06,0.8900020718574524,0.8692095875740051
71,0.9403829574584961,0.20314492285251617,1e-06,0.8900229930877686,0.8697472214698792
72,0.940467894077301,0.20287641882896423,1e-06,0.890033483505249,0.8706544041633606
73,0.9405468702316284,0.20277544856071472,1e-06,0.8900167346000671,0.8710495233535767
74,0.9406163096427917,0.20261424779891968,1e-06,0.8900097608566284,0.8719947338104248
75,0.9406802654266357,0.2023615539073944,1e-06,0.890036940574646,0.8726520538330078
76,0.9407540559768677,0.2021237015724182,1e-06,0.8899728059768677,0.8735777139663696
77,0.940765917301178,0.20208829641342163,1e-06,0.8899965286254883,0.8739410638809204
78,0.9408621788024902,0.20181001722812653,1e-06,0.8899853229522705,0.8747000694274902
79,0.9409592747688293,0.20160457491874695,1e-06,0.8899999856948853,0.8753435611724854
80,0.9409587979316711,0.201462060213089,1e-06,0.8899588584899902,0.8758967518806458
81,0.941071629524231,0.2013484686613083,1e-06,0.8899944424629211,0.8767591118812561
82,0.941108226776123,0.20109854638576508,1e-06,0.8899560570716858,0.8768137097358704
83,0.9412792921066284,0.200907900929451,1e-06,0.8899595141410828,0.8776946067810059
84,0.9412463307380676,0.20075541734695435,1e-06,0.8899295330047607,0.8784168362617493
85,0.9413373470306396,0.20046856999397278,1e-06,0.8899574279785156,0.8789341449737549
86,0.9413424134254456,0.20044736564159393,1e-06,0.8899713754653931,0.8796671628952026
87,0.9413753747940063,0.20030923187732697,1e-06,0.8899483680725098,0.8803381323814392
88,0.941497802734375,0.20008178055286407,1e-06,0.8899330496788025,0.8808912038803101
89,0.9416104555130005,0.19990140199661255,1e-06,0.8899490833282471,0.8816701769828796
90,0.9417067170143127,0.1995486617088318,1e-06,0.8899086117744446,0.8822586536407471
91,0.9416983723640442,0.1994655430316925,1e-06,0.8899351358413696,0.8830281496047974
92,0.9417815208435059,0.19933098554611206,1e-06,0.8899204730987549,0.8834816217422485
93,0.941895604133606,0.1989763081073761,1e-06,0.8899170160293579,0.8841996788978577
94,0.9418697953224182,0.19897931814193726,1e-06,0.8899155855178833,0.8847983479499817
95,0.9419585466384888,0.19881302118301392,1e-06,0.889911413192749,0.8852993249893188
96,0.9420073628425598,0.198619544506073,1e-06,0.8898890614509583,0.8863033652305603
97,0.9421093463897705,0.19839175045490265,1e-06,0.8898807168006897,0.8870164155960083
98,0.9421288967132568,0.19832970201969147,1e-06,0.8898932933807373,0.887513279914856
99,0.9421801567077637,0.19805318117141724,1e-06,0.8898597955703735,0.8879846930503845
